line	rxn	mol	mol_id	con_rxn	old_a	new_a
2293	elongate_3	ribosome	85	terminate	2.00000000e+00	3.00000000e+00
2294	initiate	ribosome	55	elongate_1	0.00000000e+00	1.00000000e+00
2295	elongate_1	ribosome	55	elongate_1	1.00000000e+00	0.00000000e+00
2295	elongate_1	ribosome	55	elongate_2	2.00000000e+00	3.00000000e+00
2296	elongate_2	ribosome	26	elongate_2	3.00000000e+00	2.00000000e+00
2296	elongate_2	ribosome	26	elongate_3	1.00000000e+00	2.00000000e+00
2297	terminate	ribosome	69	terminate	3.00000000e+00	2.00000000e+00
2298	initiate	ribosome	81	elongate_1	0.00000000e+00	1.00000000e+00
2299	initiate	ribosome	4	elongate_1	1.00000000e+00	2.00000000e+00
2300	elongate_1	ribosome	81	elongate_1	2.00000000e+00	1.00000000e+00
2300	elongate_1	ribosome	81	elongate_2	2.00000000e+00	3.00000000e+00
2301	terminate	ribosome	85	terminate	2.00000000e+00	1.00000000e+00
2302	elongate_3	ribosome	73	elongate_3	2.00000000e+00	1.00000000e+00
2302	elongate_3	ribosome	73	terminate	1.00000000e+00	2.00000000e+00
2303	terminate	ribosome	87	terminate	2.00000000e+00	1.00000000e+00
2304	terminate	ribosome	73	terminate	1.00000000e+00	0.00000000e+00
2305	elongate_2	ribosome	53	elongate_2	3.00000000e+00	2.00000000e+00
2305	elongate_2	ribosome	53	elongate_3	1.00000000e+00	2.00000000e+00
2306	elongate_3	ribosome	26	elongate_3	2.00000000e+00	1.00000000e+00
2306	elongate_3	ribosome	26	terminate	0.00000000e+00	1.00000000e+00
2307	elongate_2	ribosome	55	elongate_2	2.00000000e+00	1.00000000e+00
2307	elongate_2	ribosome	55	elongate_3	1.00000000e+00	2.00000000e+00
2308	initiate	ribosome	40	elongate_1	1.00000000e+00	2.00000000e+00
2309	elongate_2	ribosome	81	elongate_2	1.00000000e+00	0.00000000e+00
2309	elongate_2	ribosome	81	elongate_3	2.00000000e+00	3.00000000e+00
2310	elongate_1	ribosome	4	elongate_1	2.00000000e+00	1.00000000e+00
2310	elongate_1	ribosome	4	elongate_2	0.00000000e+00	1.00000000e+00
2311	elongate_3	ribosome	53	elongate_3	3.00000000e+00	2.00000000e+00
2311	elongate_3	ribosome	53	terminate	1.00000000e+00	2.00000000e+00
2312	elongate_2	ribosome	4	elongate_2	1.00000000e+00	0.00000000e+00
2312	elongate_2	ribosome	4	elongate_3	2.00000000e+00	3.00000000e+00
2313	elongate_1	ribosome	40	elongate_1	1.00000000e+00	0.00000000e+00
2313	elongate_1	ribosome	40	elongate_2	0.00000000e+00	1.00000000e+00
2314	elongate_3	ribosome	55	elongate_3	3.00000000e+00	2.00000000e+00
2314	elongate_3	ribosome	55	terminate	2.00000000e+00	3.00000000e+00
2315	terminate	ribosome	26	terminate	3.00000000e+00	2.00000000e+00
2316	elongate_2	ribosome	40	elongate_2	1.00000000e+00	0.00000000e+00
2316	elongate_2	ribosome	40	elongate_3	2.00000000e+00	3.00000000e+00
2317	elongate_3	ribosome	4	elongate_3	3.00000000e+00	2.00000000e+00
2317	elongate_3	ribosome	4	terminate	2.00000000e+00	3.00000000e+00
2318	terminate	ribosome	4	terminate	3.00000000e+00	2.00000000e+00
2319	initiate	ribosome	64	elongate_1	0.00000000e+00	1.00000000e+00
2321	elongate_1	ribosome	64	elongate_1	1.00000000e+00	0.00000000e+00
2323	terminate	ribosome	55	terminate	2.00000000e+00	1.00000000e+00
2324	terminate	ribosome	53	terminate	1.00000000e+00	0.00000000e+00
2325	elongate_3	ribosome	81	elongate_3	2.00000000e+00	1.00000000e+00
2325	elongate_3	ribosome	81	terminate	0.00000000e+00	1.00000000e+00
2326	initiate	ribosome	43	elongate_1	0.00000000e+00	1.00000000e+00
2327	terminate	ribosome	81	terminate	1.00000000e+00	0.00000000e+00
2328	initiate	ribosome	10	elongate_1	1.00000000e+00	2.00000000e+00
2329	elongate_3	ribosome	40	elongate_3	1.00000000e+00	0.00000000e+00
2329	elongate_3	ribosome	40	terminate	0.00000000e+00	1.00000000e+00
2329	elongate_3	ribosome	64	elongate_2	0.00000000e+00	1.00000000e+00
2330	elongate_1	ribosome	43	elongate_1	2.00000000e+00	1.00000000e+00
2330	elongate_1	ribosome	43	elongate_2	1.00000000e+00	2.00000000e+00
2331	initiate	ribosome	30	elongate_1	1.00000000e+00	2.00000000e+00
2333	elongate_1	ribosome	30	elongate_1	2.00000000e+00	1.00000000e+00
2333	elongate_1	ribosome	30	elongate_2	2.00000000e+00	3.00000000e+00
2334	terminate	ribosome	40	terminate	1.00000000e+00	0.00000000e+00
2335	elongate_2	ribosome	30	elongate_2	3.00000000e+00	2.00000000e+00
2335	elongate_2	ribosome	30	elongate_3	0.00000000e+00	1.00000000e+00
2336	elongate_3	ribosome	30	elongate_3	1.00000000e+00	0.00000000e+00
2336	elongate_3	ribosome	30	terminate	0.00000000e+00	1.00000000e+00
2337	terminate	ribosome	30	terminate	1.00000000e+00	0.00000000e+00
2338	initiate	ribosome	30	elongate_1	1.00000000e+00	2.00000000e+00
2339	elongate_2	ribosome	64	elongate_2	2.00000000e+00	1.00000000e+00
2339	elongate_2	ribosome	64	elongate_3	0.00000000e+00	1.00000000e+00
2341	initiate	ribosome	100	elongate_1	2.00000000e+00	3.00000000e+00
2342	initiate	ribosome	99	elongate_1	3.00000000e+00	4.00000000e+00
2343	elongate_3	ribosome	64	elongate_3	1.00000000e+00	0.00000000e+00
2343	elongate_3	ribosome	64	terminate	0.00000000e+00	1.00000000e+00
2344	elongate_1	ribosome	10	elongate_1	4.00000000e+00	3.00000000e+00
2344	elongate_1	ribosome	10	elongate_2	1.00000000e+00	2.00000000e+00
2345	elongate_2	ribosome	10	elongate_2	2.00000000e+00	1.00000000e+00
2345	elongate_2	ribosome	10	elongate_3	0.00000000e+00	1.00000000e+00
2346	elongate_1	ribosome	99	elongate_1	3.00000000e+00	2.00000000e+00
2346	elongate_1	ribosome	99	elongate_2	1.00000000e+00	2.00000000e+00
2347	terminate	ribosome	64	terminate	1.00000000e+00	0.00000000e+00
2348	elongate_2	ribosome	43	elongate_2	2.00000000e+00	1.00000000e+00
2348	elongate_2	ribosome	43	elongate_3	1.00000000e+00	2.00000000e+00
2349	elongate_2	ribosome	99	elongate_2	1.00000000e+00	0.00000000e+00
2349	elongate_2	ribosome	99	elongate_3	2.00000000e+00	3.00000000e+00
2350	initiate	ribosome	24	elongate_1	2.00000000e+00	3.00000000e+00
2351	initiate	ribosome	80	elongate_1	3.00000000e+00	4.00000000e+00
2352	elongate_3	ribosome	10	elongate_3	3.00000000e+00	2.00000000e+00
2352	elongate_3	ribosome	10	terminate	0.00000000e+00	1.00000000e+00
2353	elongate_3	ribosome	99	elongate_3	2.00000000e+00	1.00000000e+00
2353	elongate_3	ribosome	99	terminate	1.00000000e+00	2.00000000e+00
2354	initiate	ribosome	53	elongate_1	4.00000000e+00	5.00000000e+00
2355	elongate_1	ribosome	100	elongate_1	5.00000000e+00	4.00000000e+00
2355	elongate_1	ribosome	100	elongate_2	0.00000000e+00	1.00000000e+00
2356	elongate_2	ribosome	100	elongate_2	1.00000000e+00	0.00000000e+00
2356	elongate_2	ribosome	100	elongate_3	1.00000000e+00	2.00000000e+00
2357	elongate_1	ribosome	80	elongate_1	4.00000000e+00	3.00000000e+00
2357	elongate_1	ribosome	80	elongate_2	0.00000000e+00	1.00000000e+00
2358	elongate_2	ribosome	80	elongate_2	1.00000000e+00	0.00000000e+00
2358	elongate_2	ribosome	80	elongate_3	2.00000000e+00	3.00000000e+00
2359	elongate_1	ribosome	53	elongate_1	3.00000000e+00	2.00000000e+00
2359	elongate_1	ribosome	53	elongate_2	0.00000000e+00	1.00000000e+00
2360	elongate_3	ribosome	43	elongate_3	3.00000000e+00	2.00000000e+00
2360	elongate_3	ribosome	43	terminate	2.00000000e+00	3.00000000e+00
2361	terminate	ribosome	10	terminate	3.00000000e+00	2.00000000e+00
2362	terminate	ribosome	99	terminate	2.00000000e+00	1.00000000e+00
2363	initiate	ribosome	27	elongate_1	2.00000000e+00	3.00000000e+00
2364	elongate_3	ribosome	100	elongate_3	2.00000000e+00	1.00000000e+00
2364	elongate_3	ribosome	100	terminate	1.00000000e+00	2.00000000e+00
2365	terminate	ribosome	100	terminate	2.00000000e+00	1.00000000e+00
2366	elongate_1	ribosome	27	elongate_1	3.00000000e+00	2.00000000e+00
2366	elongate_1	ribosome	27	elongate_2	1.00000000e+00	2.00000000e+00
2367	elongate_3	ribosome	80	elongate_3	1.00000000e+00	0.00000000e+00
2367	elongate_3	ribosome	80	terminate	1.00000000e+00	2.00000000e+00
2368	terminate	ribosome	43	terminate	2.00000000e+00	1.00000000e+00
2369	elongate_2	ribosome	27	elongate_2	2.00000000e+00	1.00000000e+00
2369	elongate_2	ribosome	27	elongate_3	0.00000000e+00	1.00000000e+00
2370	elongate_2	ribosome	53	elongate_2	1.00000000e+00	0.00000000e+00
2370	elongate_2	ribosome	53	elongate_3	1.00000000e+00	2.00000000e+00
2371	elongate_1	ribosome	24	elongate_1	2.00000000e+00	1.00000000e+00
2371	elongate_1	ribosome	24	elongate_2	0.00000000e+00	1.00000000e+00
2372	elongate_2	ribosome	24	elongate_2	1.00000000e+00	0.00000000e+00
2372	elongate_2	ribosome	24	elongate_3	2.00000000e+00	3.00000000e+00
2374	elongate_3	ribosome	24	elongate_3	3.00000000e+00	2.00000000e+00
2374	elongate_3	ribosome	24	terminate	1.00000000e+00	2.00000000e+00
2376	elongate_3	ribosome	53	elongate_3	2.00000000e+00	1.00000000e+00
2376	elongate_3	ribosome	53	terminate	2.00000000e+00	3.00000000e+00
2377	elongate_1	ribosome	30	elongate_1	1.00000000e+00	0.00000000e+00
2377	elongate_1	ribosome	30	elongate_2	0.00000000e+00	1.00000000e+00
2378	terminate	ribosome	24	terminate	3.00000000e+00	2.00000000e+00
2379	elongate_3	ribosome	27	elongate_3	1.00000000e+00	0.00000000e+00
2379	elongate_3	ribosome	27	terminate	2.00000000e+00	3.00000000e+00
2380	terminate	ribosome	53	terminate	3.00000000e+00	2.00000000e+00
2381	initiate	ribosome	58	elongate_1	0.00000000e+00	1.00000000e+00
2382	elongate_2	ribosome	30	elongate_2	1.00000000e+00	0.00000000e+00
2382	elongate_2	ribosome	30	elongate_3	0.00000000e+00	1.00000000e+00
2383	elongate_1	ribosome	58	elongate_1	1.00000000e+00	0.00000000e+00
2383	elongate_1	ribosome	58	elongate_2	0.00000000e+00	1.00000000e+00
2384	initiate	ribosome	70	elongate_1	0.00000000e+00	1.00000000e+00
2385	elongate_3	ribosome	30	elongate_3	1.00000000e+00	0.00000000e+00
2385	elongate_3	ribosome	30	terminate	2.00000000e+00	3.00000000e+00
2386	terminate	ribosome	30	terminate	3.00000000e+00	2.00000000e+00
2387	terminate	ribosome	27	terminate	2.00000000e+00	1.00000000e+00
2388	elongate_1	ribosome	70	elongate_1	1.00000000e+00	0.00000000e+00
2388	elongate_1	ribosome	70	elongate_2	1.00000000e+00	2.00000000e+00
2389	elongate_2	ribosome	58	elongate_2	2.00000000e+00	1.00000000e+00
2389	elongate_2	ribosome	58	elongate_3	0.00000000e+00	1.00000000e+00
2390	terminate	ribosome	80	terminate	1.00000000e+00	0.00000000e+00
2391	elongate_3	ribosome	58	elongate_3	1.00000000e+00	0.00000000e+00
2391	elongate_3	ribosome	58	terminate	0.00000000e+00	1.00000000e+00
2392	terminate	ribosome	58	terminate	1.00000000e+00	0.00000000e+00
2393	initiate	ribosome	32	elongate_1	0.00000000e+00	1.00000000e+00
2394	initiate	ribosome	45	elongate_1	1.00000000e+00	2.00000000e+00
2395	elongate_2	ribosome	70	elongate_2	1.00000000e+00	0.00000000e+00
2395	elongate_2	ribosome	70	elongate_3	0.00000000e+00	1.00000000e+00
2396	initiate	ribosome	41	elongate_1	2.00000000e+00	3.00000000e+00
2397	initiate	ribosome	93	elongate_1	3.00000000e+00	4.00000000e+00
2398	elongate_1	ribosome	41	elongate_1	4.00000000e+00	3.00000000e+00
2399	elongate_3	ribosome	70	elongate_3	1.00000000e+00	0.00000000e+00
2399	elongate_3	ribosome	70	terminate	0.00000000e+00	1.00000000e+00
2399	elongate_3	ribosome	41	elongate_2	0.00000000e+00	1.00000000e+00
2400	elongate_1	ribosome	45	elongate_1	3.00000000e+00	2.00000000e+00
2400	elongate_1	ribosome	45	elongate_2	1.00000000e+00	2.00000000e+00
2401	terminate	ribosome	70	terminate	1.00000000e+00	0.00000000e+00
2402	elongate_2	ribosome	45	elongate_2	2.00000000e+00	1.00000000e+00
2402	elongate_2	ribosome	45	elongate_3	0.00000000e+00	1.00000000e+00
2403	elongate_2	ribosome	41	elongate_2	1.00000000e+00	0.00000000e+00
2403	elongate_2	ribosome	41	elongate_3	1.00000000e+00	2.00000000e+00
2404	elongate_1	ribosome	32	elongate_1	2.00000000e+00	1.00000000e+00
2404	elongate_1	ribosome	32	elongate_2	0.00000000e+00	1.00000000e+00
2405	initiate	ribosome	35	elongate_1	1.00000000e+00	2.00000000e+00
2406	elongate_1	ribosome	93	elongate_1	2.00000000e+00	1.00000000e+00
2406	elongate_1	ribosome	93	elongate_2	1.00000000e+00	2.00000000e+00
2407	elongate_3	ribosome	45	elongate_3	2.00000000e+00	1.00000000e+00
2407	elongate_3	ribosome	45	terminate	0.00000000e+00	1.00000000e+00
2408	elongate_2	ribosome	93	elongate_2	2.00000000e+00	1.00000000e+00
2408	elongate_2	ribosome	93	elongate_3	1.00000000e+00	2.00000000e+00
2409	terminate	ribosome	45	terminate	1.00000000e+00	0.00000000e+00
2410	initiate	ribosome	24	elongate_1	1.00000000e+00	2.00000000e+00
2411	elongate_2	ribosome	32	elongate_2	1.00000000e+00	0.00000000e+00
2411	elongate_2	ribosome	32	elongate_3	2.00000000e+00	3.00000000e+00
2412	elongate_1	ribosome	35	elongate_1	2.00000000e+00	1.00000000e+00
2412	elongate_1	ribosome	35	elongate_2	0.00000000e+00	1.00000000e+00
2413	elongate_1	ribosome	24	elongate_1	1.00000000e+00	0.00000000e+00
2413	elongate_1	ribosome	24	elongate_2	1.00000000e+00	2.00000000e+00
2414	initiate	ribosome	45	elongate_1	0.00000000e+00	1.00000000e+00
2415	initiate	ribosome	18	elongate_1	1.00000000e+00	2.00000000e+00
2416	elongate_1	ribosome	18	elongate_1	2.00000000e+00	1.00000000e+00
2416	elongate_1	ribosome	18	elongate_2	2.00000000e+00	3.00000000e+00
2417	elongate_2	ribosome	18	elongate_2	3.00000000e+00	2.00000000e+00
2417	elongate_2	ribosome	18	elongate_3	3.00000000e+00	4.00000000e+00
2418	elongate_2	ribosome	24	elongate_2	2.00000000e+00	1.00000000e+00
2418	elongate_2	ribosome	24	elongate_3	4.00000000e+00	5.00000000e+00
2420	elongate_3	ribosome	18	elongate_3	5.00000000e+00	4.00000000e+00
2420	elongate_3	ribosome	18	terminate	0.00000000e+00	1.00000000e+00
2421	elongate_3	ribosome	32	elongate_3	4.00000000e+00	3.00000000e+00
2421	elongate_3	ribosome	32	terminate	1.00000000e+00	2.00000000e+00
2422	terminate	ribosome	32	terminate	2.00000000e+00	1.00000000e+00
2423	elongate_3	ribosome	93	elongate_3	3.00000000e+00	2.00000000e+00
2423	elongate_3	ribosome	93	terminate	1.00000000e+00	2.00000000e+00
2424	terminate	ribosome	18	terminate	2.00000000e+00	1.00000000e+00
2425	initiate	ribosome	67	elongate_1	1.00000000e+00	2.00000000e+00
2426	elongate_3	ribosome	41	elongate_3	2.00000000e+00	1.00000000e+00
2426	elongate_3	ribosome	41	terminate	1.00000000e+00	2.00000000e+00
2427	terminate	ribosome	93	terminate	2.00000000e+00	1.00000000e+00
2429	elongate_1	ribosome	67	elongate_1	2.00000000e+00	1.00000000e+00
2429	elongate_1	ribosome	67	elongate_2	1.00000000e+00	2.00000000e+00
2430	elongate_1	ribosome	45	elongate_1	1.00000000e+00	0.00000000e+00
2430	elongate_1	ribosome	45	elongate_2	2.00000000e+00	3.00000000e+00
2431	elongate_3	ribosome	24	elongate_3	1.00000000e+00	0.00000000e+00
2431	elongate_3	ribosome	24	terminate	1.00000000e+00	2.00000000e+00
2432	terminate	ribosome	24	terminate	2.00000000e+00	1.00000000e+00
2434	terminate	ribosome	41	terminate	1.00000000e+00	0.00000000e+00
2435	elongate_2	ribosome	35	elongate_2	3.00000000e+00	2.00000000e+00
2435	elongate_2	ribosome	35	elongate_3	0.00000000e+00	1.00000000e+00
2435	elongate_2	ribosome	55	elongate_1	0.00000000e+00	1.00000000e+00
2436	elongate_2	ribosome	67	elongate_2	2.00000000e+00	1.00000000e+00
2436	elongate_2	ribosome	67	elongate_3	1.00000000e+00	2.00000000e+00
2437	elongate_3	ribosome	67	elongate_3	2.00000000e+00	1.00000000e+00
2437	elongate_3	ribosome	67	terminate	0.00000000e+00	1.00000000e+00
2438	elongate_2	ribosome	45	elongate_2	1.00000000e+00	0.00000000e+00
2438	elongate_2	ribosome	45	elongate_3	1.00000000e+00	2.00000000e+00
2439	terminate	ribosome	67	terminate	1.00000000e+00	0.00000000e+00
2440	elongate_3	ribosome	35	elongate_3	2.00000000e+00	1.00000000e+00
2440	elongate_3	ribosome	35	terminate	0.00000000e+00	1.00000000e+00
2441	elongate_3	ribosome	45	elongate_3	1.00000000e+00	0.00000000e+00
2441	elongate_3	ribosome	45	terminate	1.00000000e+00	2.00000000e+00
2443	terminate	ribosome	45	terminate	2.00000000e+00	1.00000000e+00
2444	terminate	ribosome	35	terminate	1.00000000e+00	0.00000000e+00
2445	initiate	ribosome	82	elongate_1	1.00000000e+00	2.00000000e+00
2446	elongate_1	ribosome	55	elongate_1	2.00000000e+00	1.00000000e+00
2446	elongate_1	ribosome	55	elongate_2	0.00000000e+00	1.00000000e+00
2447	elongate_2	ribosome	55	elongate_2	1.00000000e+00	0.00000000e+00
2447	elongate_2	ribosome	55	elongate_3	0.00000000e+00	1.00000000e+00
2448	elongate_1	ribosome	82	elongate_1	1.00000000e+00	0.00000000e+00
2448	elongate_1	ribosome	82	elongate_2	0.00000000e+00	1.00000000e+00
2449	elongate_3	ribosome	55	elongate_3	1.00000000e+00	0.00000000e+00
2449	elongate_3	ribosome	55	terminate	0.00000000e+00	1.00000000e+00
2450	initiate	ribosome	90	elongate_1	0.00000000e+00	1.00000000e+00
2451	elongate_1	ribosome	90	elongate_1	1.00000000e+00	0.00000000e+00
2451	elongate_1	ribosome	90	elongate_2	1.00000000e+00	2.00000000e+00
2452	initiate	ribosome	59	elongate_1	0.00000000e+00	1.00000000e+00
2453	elongate_2	ribosome	90	elongate_2	2.00000000e+00	1.00000000e+00
2453	elongate_2	ribosome	90	elongate_3	0.00000000e+00	1.00000000e+00
2454	elongate_1	ribosome	59	elongate_1	1.00000000e+00	0.00000000e+00
2454	elongate_1	ribosome	59	elongate_2	1.00000000e+00	2.00000000e+00
2456	terminate	ribosome	55	terminate	1.00000000e+00	0.00000000e+00
2457	elongate_2	ribosome	59	elongate_2	2.00000000e+00	1.00000000e+00
2457	elongate_2	ribosome	59	elongate_3	1.00000000e+00	2.00000000e+00
2458	initiate	ribosome	38	elongate_1	0.00000000e+00	1.00000000e+00
2460	elongate_2	ribosome	82	elongate_2	1.00000000e+00	0.00000000e+00
2460	elongate_2	ribosome	82	elongate_3	2.00000000e+00	3.00000000e+00
2461	elongate_3	ribosome	90	elongate_3	3.00000000e+00	2.00000000e+00
2461	elongate_3	ribosome	90	terminate	0.00000000e+00	1.00000000e+00
2462	elongate_3	ribosome	59	elongate_3	2.00000000e+00	1.00000000e+00
2462	elongate_3	ribosome	59	terminate	1.00000000e+00	2.00000000e+00
2463	elongate_3	ribosome	82	elongate_3	1.00000000e+00	0.00000000e+00
2463	elongate_3	ribosome	82	terminate	2.00000000e+00	3.00000000e+00
2464	initiate	ribosome	60	elongate_1	1.00000000e+00	2.00000000e+00
2465	terminate	ribosome	82	terminate	3.00000000e+00	2.00000000e+00
2466	terminate	ribosome	59	terminate	2.00000000e+00	1.00000000e+00
2467	initiate	ribosome	8	elongate_1	2.00000000e+00	3.00000000e+00
2468	elongate_1	ribosome	38	elongate_1	3.00000000e+00	2.00000000e+00
2468	elongate_1	ribosome	38	elongate_2	0.00000000e+00	1.00000000e+00
2469	elongate_1	ribosome	8	elongate_1	2.00000000e+00	1.00000000e+00
2469	elongate_1	ribosome	8	elongate_2	1.00000000e+00	2.00000000e+00
2470	elongate_2	ribosome	8	elongate_2	2.00000000e+00	1.00000000e+00
2470	elongate_2	ribosome	8	elongate_3	0.00000000e+00	1.00000000e+00
2471	elongate_1	ribosome	60	elongate_1	1.00000000e+00	0.00000000e+00
2471	elongate_1	ribosome	60	elongate_2	1.00000000e+00	2.00000000e+00
2472	elongate_2	ribosome	38	elongate_2	2.00000000e+00	1.00000000e+00
2472	elongate_2	ribosome	38	elongate_3	1.00000000e+00	2.00000000e+00
2473	terminate	ribosome	90	terminate	1.00000000e+00	0.00000000e+00
2474	elongate_3	ribosome	8	elongate_3	2.00000000e+00	1.00000000e+00
2474	elongate_3	ribosome	8	terminate	0.00000000e+00	1.00000000e+00
2475	elongate_3	ribosome	38	elongate_3	1.00000000e+00	0.00000000e+00
2475	elongate_3	ribosome	38	terminate	1.00000000e+00	2.00000000e+00
2476	elongate_2	ribosome	60	elongate_2	1.00000000e+00	0.00000000e+00
2476	elongate_2	ribosome	60	elongate_3	0.00000000e+00	1.00000000e+00
2477	terminate	ribosome	8	terminate	2.00000000e+00	1.00000000e+00
2478	elongate_3	ribosome	60	elongate_3	1.00000000e+00	0.00000000e+00
2478	elongate_3	ribosome	60	terminate	1.00000000e+00	2.00000000e+00
2480	terminate	ribosome	38	terminate	2.00000000e+00	1.00000000e+00
2481	terminate	ribosome	60	terminate	1.00000000e+00	0.00000000e+00
2482	initiate	ribosome	77	elongate_1	0.00000000e+00	1.00000000e+00
2483	initiate	ribosome	67	elongate_1	1.00000000e+00	2.00000000e+00
2484	elongate_1	ribosome	67	elongate_1	2.00000000e+00	1.00000000e+00
2484	elongate_1	ribosome	67	elongate_2	0.00000000e+00	1.00000000e+00
2485	initiate	ribosome	63	elongate_1	1.00000000e+00	2.00000000e+00
2486	elongate_1	ribosome	77	elongate_1	2.00000000e+00	1.00000000e+00
2486	elongate_1	ribosome	77	elongate_2	1.00000000e+00	2.00000000e+00
2487	elongate_2	ribosome	67	elongate_2	2.00000000e+00	1.00000000e+00
2487	elongate_2	ribosome	67	elongate_3	0.00000000e+00	1.00000000e+00
2488	elongate_2	ribosome	77	elongate_2	1.00000000e+00	0.00000000e+00
2488	elongate_2	ribosome	77	elongate_3	1.00000000e+00	2.00000000e+00
2489	initiate	ribosome	23	elongate_1	1.00000000e+00	2.00000000e+00
2490	initiate	ribosome	95	elongate_1	2.00000000e+00	3.00000000e+00
2491	elongate_1	ribosome	95	elongate_1	3.00000000e+00	2.00000000e+00
2491	elongate_1	ribosome	95	elongate_2	0.00000000e+00	1.00000000e+00
2492	elongate_1	ribosome	23	elongate_1	2.00000000e+00	1.00000000e+00
2492	elongate_1	ribosome	23	elongate_2	1.00000000e+00	2.00000000e+00
2493	elongate_3	ribosome	67	elongate_3	2.00000000e+00	1.00000000e+00
2493	elongate_3	ribosome	67	terminate	0.00000000e+00	1.00000000e+00
2494	elongate_2	ribosome	95	elongate_2	2.00000000e+00	1.00000000e+00
